student_id,province,region_group,user_type,staple_tags,taste_tags,food_keywords,service_tags,normalized_staple_tags,normalized_taste_tags,normalized_food_tags,normalized_service_tags,preference_tags,budget_min,budget_max,waiting_tolerance_minutes,breakfast_arrival_minute,lunch_arrival_minute,dinner_arrival_minute
BJTU2025-JL-072,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,13,24,9,34,39,41
BJTU2025-JL-073,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,13,27,16,60,55,41
BJTU2025-JL-074,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,9,23,12,20,56,36
BJTU2025-JL-075,吉林,东北,HURRY,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,13,25,8,14,45,30
BJTU2025-JL-076,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,13,25,9,28,27,41
BJTU2025-JL-077,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,11,24,9,32,48,32
BJTU2025-JL-078,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,9,18,11,43,27,44
BJTU2025-JL-079,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,12,22,16,43,30,34
BJTU2025-JL-080,吉林,东北,BUDGET_SENSITIVE,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,8,15,18,27,21,42
BJTU2025-JL-081,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,10,20,9,29,42,27
BJTU2025-JL-082,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,14,24,14,54,39,58
BJTU2025-JL-083,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,11,23,13,42,31,30
BJTU2025-JL-084,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,9,23,13,34,27,25
BJTU2025-JL-085,吉林,东北,BUDGET_SENSITIVE,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,9,16,18,47,36,41
BJTU2025-JL-086,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,10,20,16,13,38,27
BJTU2025-JL-087,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,14,25,9,33,56,40
BJTU2025-JL-088,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,14,25,12,27,62,41
BJTU2025-JL-089,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,13,23,10,24,52,67
BJTU2025-JL-090,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,9,18,14,30,40,66
BJTU2025-JL-091,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,14,26,16,55,44,40
BJTU2025-JL-092,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,12,22,13,43,60,33
BJTU2025-JL-093,吉林,东北,HURRY,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,13,24,7,27,24,9
BJTU2025-JL-094,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,9,20,11,29,39,46
BJTU2025-JL-095,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,13,24,9,39,30,42
BJTU2025-JL-096,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,14,27,11,41,45,22
BJTU2025-JL-097,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,11,22,11,43,46,33
BJTU2025-JL-098,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,14,27,10,19,35,48
BJTU2025-JL-099,吉林,东北,HURRY,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,13,25,6,45,21,57
BJTU2025-JL-100,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,14,27,16,35,47,43
BJTU2025-JL-101,吉林,东北,HURRY,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,17,29,7,30,46,61
BJTU2025-JL-102,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,11,25,9,24,51,48
BJTU2025-JL-103,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,13,27,11,12,44,42
BJTU2025-JL-104,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,13,27,12,44,32,35
BJTU2025-JL-105,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,14,27,14,27,48,41
BJTU2025-JL-106,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,10,21,15,60,36,28
BJTU2025-JL-107,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,11,21,16,42,34,73
BJTU2025-JL-108,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,13,25,13,51,38,46
BJTU2025-JL-109,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,13,27,14,37,32,40
BJTU2025-JL-110,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,14,24,9,21,31,49
BJTU2025-JL-111,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,13,24,12,46,31,68
BJTU2025-JL-112,吉林,东北,HURRY,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,17,33,7,45,36,41
BJTU2025-JL-113,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,14,27,8,41,44,64
BJTU2025-JL-114,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,10,22,14,35,44,28
BJTU2025-JL-115,吉林,东北,HURRY,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,18,28,5,45,37,50
BJTU2025-JL-116,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,12,26,8,47,41,30
BJTU2025-JL-117,吉林,东北,BUDGET_SENSITIVE,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,8,16,15,50,46,39
BJTU2025-JL-118,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,14,23,13,32,35,52
BJTU2025-JL-119,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,11,23,13,37,25,35
BJTU2025-JL-120,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,10,21,14,29,43,47
BJTU2025-JL-121,吉林,东北,HURRY,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,12,20,8,30,49,41
BJTU2025-JL-122,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,10,24,11,42,33,68
BJTU2025-JL-123,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,9,18,12,34,45,30
BJTU2025-JL-124,吉林,东北,BUDGET_SENSITIVE,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,7,16,18,44,53,49
BJTU2025-JL-125,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,13,22,12,34,43,62
BJTU2025-JL-126,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,9,18,13,42,24,35
BJTU2025-JL-127,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,11,23,10,20,54,36
BJTU2025-JL-128,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,14,28,12,36,18,31
BJTU2025-JL-129,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,11,24,14,34,36,44
BJTU2025-JL-130,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,9,22,10,46,34,48
BJTU2025-JL-131,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,9,23,9,49,20,45
BJTU2025-JL-132,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,11,20,10,37,41,56
BJTU2025-JL-133,吉林,东北,HURRY,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,17,29,6,49,36,38
BJTU2025-JL-134,吉林,东北,STUDENT,米面结合,咸鲜|酸香,米饭|面食|酸菜|炖菜,米饭|炖菜|酸菜风味,米饭|面食,咸鲜|酸香,米饭|面食|酸香|家常,米饭|家常|酸香,米饭|面食|咸鲜|酸香|家常,11,24,10,33,34,73
BJTU2025-HLJ-001,黑龙江,东北,STUDENT,米面结合,咸鲜|炖香,米饭|面食|炖菜|豆制品,米饭|炖菜|咸鲜口味,米饭|面食,咸鲜|家常,米饭|面食|家常|豆制品,米饭|家常|咸鲜,米饭|面食|咸鲜|家常|豆制品,13,26,9,34,45,54
BJTU2025-HLJ-002,黑龙江,东北,HURRY,米面结合,咸鲜|炖香,米饭|面食|炖菜|豆制品,米饭|炖菜|咸鲜口味,米饭|面食,咸鲜|家常,米饭|面食|家常|豆制品,米饭|家常|咸鲜,米饭|面食|咸鲜|家常|豆制品,13,24,4,40,33,48
BJTU2025-HLJ-003,黑龙江,东北,STUDENT,米面结合,咸鲜|炖香,米饭|面食|炖菜|豆制品,米饭|炖菜|咸鲜口味,米饭|面食,咸鲜|家常,米饭|面食|家常|豆制品,米饭|家常|咸鲜,米饭|面食|咸鲜|家常|豆制品,11,24,12,39,33,24
BJTU2025-HLJ-004,黑龙江,东北,STUDENT,米面结合,咸鲜|炖香,米饭|面食|炖菜|豆制品,米饭|炖菜|咸鲜口味,米饭|面食,咸鲜|家常,米饭|面食|家常|豆制品,米饭|家常|咸鲜,米饭|面食|咸鲜|家常|豆制品,14,23,10,28,34,18
BJTU2025-HLJ-005,黑龙江,东北,STUDENT,米面结合,咸鲜|炖香,米饭|面食|炖菜|豆制品,米饭|炖菜|咸鲜口味,米饭|面食,咸鲜|家常,米饭|面食|家常|豆制品,米饭|家常|咸鲜,米饭|面食|咸鲜|家常|豆制品,14,26,10,60,33,37
BJTU2025-HLJ-006,黑龙江,东北,STUDENT,米面结合,咸鲜|炖香,米饭|面食|炖菜|豆制品,米饭|炖菜|咸鲜口味,米饭|面食,咸鲜|家常,米饭|面食|家常|豆制品,米饭|家常|咸鲜,米饭|面食|咸鲜|家常|豆制品,10,24,11,35,35,42
BJTU2025-HLJ-007,黑龙江,东北,STUDENT,米面结合,咸鲜|炖香,米饭|面食|炖菜|豆制品,米饭|炖菜|咸鲜口味,米饭|面食,咸鲜|家常,米饭|面食|家常|豆制品,米饭|家常|咸鲜,米饭|面食|咸鲜|家常|豆制品,10,21,12,38,34,49
BJTU2025-HLJ-008,黑龙江,东北,BUDGET_SENSITIVE,米面结合,咸鲜|炖香,米饭|面食|炖菜|豆制品,米饭|炖菜|咸鲜口味,米饭|面食,咸鲜|家常,米饭|面食|家常|豆制品,米饭|家常|咸鲜,米饭|面食|咸鲜|家常|豆制品,8,16,18,33,53,52
BJTU2025-HLJ-009,黑龙江,东北,STUDENT,米面结合,咸鲜|炖香,米饭|面食|炖菜|豆制品,米饭|炖菜|咸鲜口味,米饭|面食,咸鲜|家常,米饭|面食|家常|豆制品,米饭|家常|咸鲜,米饭|面食|咸鲜|家常|豆制品,14,24,15,52,49,34
BJTU2025-HLJ-010,黑龙江,东北,STUDENT,米面结合,咸鲜|炖香,米饭|面食|炖菜|豆制品,米饭|炖菜|咸鲜口味,米饭|面食,咸鲜|家常,米饭|面食|家常|豆制品,米饭|家常|咸鲜,米饭|面食|咸鲜|家常|豆制品,11,23,15,31,16,44
BJTU2025-HLJ-011,黑龙江,东北,STUDENT,米面结合,咸鲜|炖香,米饭|面食|炖菜|豆制品,米饭|炖菜|咸鲜口味,米饭|面食,咸鲜|家常,米饭|面食|家常|豆制品,米饭|家常|咸鲜,米饭|面食|咸鲜|家常|豆制品,14,23,11,39,35,50
BJTU2025-HLJ-012,黑龙江,东北,STUDENT,米面结合,咸鲜|炖香,米饭|面食|炖菜|豆制品,米饭|炖菜|咸鲜口味,米饭|面食,咸鲜|家常,米饭|面食|家常|豆制品,米饭|家常|咸鲜,米饭|面食|咸鲜|家常|豆制品,9,19,10,29,43,54
BJTU2025-HLJ-013,黑龙江,东北,HURRY,米面结合,咸鲜|炖香,米饭|面食|炖菜|豆制品,米饭|炖菜|咸鲜口味,米饭|面食,咸鲜|家常,米饭|面食|家常|豆制品,米饭|家常|咸鲜,米饭|面食|咸鲜|家常|豆制品,15,28,7,41,23,38
BJTU2025-HLJ-014,黑龙江,东北,STUDENT,米面结合,咸鲜|炖香,米饭|面食|炖菜|豆制品,米饭|炖菜|咸鲜口味,米饭|面食,咸鲜|家常,米饭|面食|家常|豆制品,米饭|家常|咸鲜,米饭|面食|咸鲜|家常|豆制品,11,22,14,30,49,39
BJTU2025-HLJ-015,黑龙江,东北,STUDENT,米面结合,咸鲜|炖香,米饭|面食|炖菜|豆制品,米饭|炖菜|咸鲜口味,米饭|面食,咸鲜|家常,米饭|面食|家常|豆制品,米饭|家常|咸鲜,米饭|面食|咸鲜|家常|豆制品,10,24,13,38,59,52
BJTU2025-HLJ-016,黑龙江,东北,STUDENT,米面结合,咸鲜|炖香,米饭|面食|炖菜|豆制品,米饭|炖菜|咸鲜口味,米饭|面食,咸鲜|家常,米饭|面食|家常|豆制品,米饭|家常|咸鲜,米饭|面食|咸鲜|家常|豆制品,11,23,12,37,45,64
BJTU2025-HLJ-017,黑龙江,东北,STUDENT,米面结合,咸鲜|炖香,米饭|面食|炖菜|豆制品,米饭|炖菜|咸鲜口味,米饭|面食,咸鲜|家常,米饭|面食|家常|豆制品,米饭|家常|咸鲜,米饭|面食|咸鲜|家常|豆制品,14,28,12,60,38,51
BJTU2025-HLJ-018,黑龙江,东北,STUDENT,米面结合,咸鲜|炖香,米饭|面食|炖菜|豆制品,米饭|炖菜|咸鲜口味,米饭|面食,咸鲜|家常,米饭|面食|家常|豆制品,米饭|家常|咸鲜,米饭|面食|咸鲜|家常|豆制品,11,24,8,46,22,58
BJTU2025-HLJ-019,黑龙江,东北,BUDGET_SENSITIVE,米面结合,咸鲜|炖香,米饭|面食|炖菜|豆制品,米饭|炖菜|咸鲜口味,米饭|面食,咸鲜|家常,米饭|面食|家常|豆制品,米饭|家常|咸鲜,米饭|面食|咸鲜|家常|豆制品,8,15,12,24,30,56
BJTU2025-HLJ-020,黑龙江,东北,HURRY,米面结合,咸鲜|炖香,米饭|面食|炖菜|豆制品,米饭|炖菜|咸鲜口味,米饭|面食,咸鲜|家常,米饭|面食|家常|豆制品,米饭|家常|咸鲜,米饭|面食|咸鲜|家常|豆制品,18,30,4,40,37,43
BJTU2025-HLJ-021,黑龙江,东北,STUDENT,米面结合,咸鲜|炖香,米饭|面食|炖菜|豆制品,米饭|炖菜|咸鲜口味,米饭|面食,咸鲜|家常,米饭|面食|家常|豆制品,米饭|家常|咸鲜,米饭|面食|咸鲜|家常|豆制品,12,25,16,39,50,50
BJTU2025-HLJ-022,黑龙江,东北,STUDENT,米面结合,咸鲜|炖香,米饭|面食|炖菜|豆制品,米饭|炖菜|咸鲜口味,米饭|面食,咸鲜|家常,米饭|面食|家常|豆制品,米饭|家常|咸鲜,米饭|面食|咸鲜|家常|豆制品,12,22,9,41,42,51
BJTU2025-HLJ-023,黑龙江,东北,STUDENT,米面结合,咸鲜|炖香,米饭|面食|炖菜|豆制品,米饭|炖菜|咸鲜口味,米饭|面食,咸鲜|家常,米饭|面食|家常|豆制品,米饭|家常|咸鲜,米饭|面食|咸鲜|家常|豆制品,9,19,14,34,29,26
